Time,Distance,RPM,GPS_Speed,GPS_LatAcc,GPS_LonAcc,
0.000,0.000,0.000000,0.000000,0.000000,0.000000
0.050,0.000,0.000000,0.000000,0.000000,0.000000
0.100,0.000,0.000000,0.000000,0.000000,0.000000
0.150,0.000,0.000000,0.000000,0.000000,0.000000
0.200,0.000,0.000000,0.000000,0.000000,0.000000
0.250,0.000,0.000000,0.000000,0.000000,0.000000
0.300,0.000,0.000000,0.000000,0.000000,0.000000
0.350,0.000,0.000000,0.000000,0.000000,0.000000
0.400,0.000,0.000000,0.000000,0.000000,0.000000
0.450,0.000,0.000000,0.000000,0.000000,0.000000
0.500,0.000,0.000000,0.000000,0.000000,0.000000
0.550,0.000,0.000000,0.000000,0.000000,0.000000
0.600,0.000,0.000000,0.001000,0.000000,0.000000
0.650,0.000,0.000000,0.051000,0.000000,0.000000
0.700,0.000,0.000000,0.099000,0.000000,0.000000
0.750,0.000,0.000000,0.049000,0.000000,0.000000
0.800,0.000,0.000000,0.000000,0.000000,0.000000
0.850,0.000,0.000000,0.000000,0.000000,0.000000
0.900,0.000,0.000000,0.000000,0.000000,0.000000
0.950,0.000,0.000000,0.000000,0.000000,0.000000
1.000,0.000,0.000000,0.000000,0.000000,0.000000
1.050,0.000,0.000000,0.000000,0.000000,0.000000
1.100,0.000,0.000000,0.000000,0.000000,0.000000
1.150,0.000,0.000000,0.000000,0.000000,0.000000
1.200,0.000,0.000000,0.000000,0.000000,0.000000
1.250,0.000,0.000000,0.000000,0.000000,0.000000
1.300,0.000,0.000000,0.000000,0.000000,0.000000
1.350,0.000,0.183897,0.000000,0.000000,0.000000
1.400,0.000,3.351020,0.000000,0.000000,0.000000
1.450,0.000,7.832669,0.000000,0.000000,0.000000
1.500,0.000,16.956026,0.000000,0.000000,0.000000
1.550,0.000,173.568558,0.000000,0.000000,0.000000
1.600,0.000,387.887421,0.000000,0.000000,0.000000
1.650,0.000,388.132629,0.000000,0.000000,0.000000
1.700,0.000,392.331604,0.000000,0.000000,0.000000
1.750,0.000,397.933655,0.000000,0.000000,0.000000
1.800,0.000,398.614746,0.000000,0.000000,0.000000
1.850,0.000,407.128510,0.000000,0.000000,0.000000
1.900,0.000,414.961212,0.000000,0.000000,0.000000
1.950,0.000,414.143890,0.000000,0.000000,0.000000
2.000,0.000,404.199768,0.000000,0.000000,0.000000
2.050,0.000,397.933655,0.000000,0.000000,0.000000
2.100,0.000,397.865540,0.004000,0.000000,0.000000
2.150,0.000,396.986908,0.054000,0.000000,0.000000
2.200,0.000,395.890350,0.098000,0.000000,0.000000
2.250,0.000,395.672394,0.073000,0.000000,0.000000
2.300,0.000,392.740265,0.047500,0.000000,0.000000
2.350,0.000,388.909058,0.022500,0.000000,0.000000
2.400,0.000,389.624207,0.000000,0.000000,0.000000
2.450,0.000,397.150391,0.000000,0.000000,0.000000
2.500,0.000,406.958252,0.000000,0.000000,0.000000
2.550,0.000,406.209045,0.000000,0.000000,0.000000
2.600,0.000,398.410431,0.000000,0.000000,0.000000
2.650,0.000,388.909058,0.000000,0.000000,0.000000
2.700,0.000,388.909058,0.000000,0.000000,0.000000
2.750,0.000,389.181488,0.000000,0.000000,0.000000
2.800,0.000,391.956970,0.000000,0.000000,0.000000
2.850,0.000,394.868713,0.000000,0.000000,0.000000
2.900,0.000,394.786987,0.000000,0.000000,0.000000
2.950,0.000,394.044556,0.000000,0.000000,0.000000
3.000,0.000,392.995667,0.000000,0.000000,0.000000
3.050,0.000,393.588226,0.000000,0.000000,0.000000
3.100,0.000,403.062347,0.000000,0.000000,0.000000
3.150,0.000,450.664551,0.000000,0.000000,0.000000
3.200,0.000,523.937439,0.000000,0.000000,0.000000
3.250,0.000,523.937439,0.000000,0.000000,0.000000
3.300,0.000,523.937439,0.000000,0.000000,0.000000
3.350,0.000,523.937439,0.000000,0.000000,0.000000
3.400,0.000,516.380615,0.000000,0.000000,0.000000
3.450,0.000,458.613007,0.000000,0.000000,0.000000
3.500,0.000,388.909058,0.000000,0.000000,0.000000
3.550,0.000,416.204193,0.000000,0.000000,0.000000
3.600,0.000,700.397278,0.000000,0.000000,0.000000
3.650,0.000,1477.231201,0.000000,0.000000,0.000000
3.700,0.000,1874.831055,0.000000,0.000000,0.000000
3.750,0.000,2065.403320,0.000000,0.000000,0.000000
3.800,0.000,2426.199951,0.000000,0.000000,0.000000
3.850,0.000,2725.169434,0.000000,0.000000,0.000000
3.900,0.000,2985.915771,0.000000,0.000000,0.000000
3.950,0.000,3259.691406,0.000000,0.000000,0.000000
4.000,0.000,3453.730469,0.000000,0.000000,0.000000
4.050,0.000,3559.015137,0.000000,0.000000,0.000000
4.100,0.000,3624.339600,0.000000,0.000000,0.000000
4.150,0.000,3722.200195,0.000000,0.000000,0.000000
4.200,0.000,3823.657227,0.000000,0.000000,0.000000
4.250,0.000,3954.741943,0.000000,0.000000,0.000000
4.300,0.000,4099.843750,0.000000,0.000000,0.000000
4.350,0.000,4177.131836,0.000000,0.000000,0.000000
4.400,0.000,4189.592773,0.009000,0.000000,0.000000
4.450,0.000,4167.187988,0.059000,0.000000,0.000000
4.500,0.000,4108.452637,0.091000,0.000000,0.000000
4.550,0.000,4027.133057,0.041000,0.000000,0.000000
4.600,0.000,3921.085205,0.000000,0.000000,0.000000
4.650,0.000,3780.322021,0.000000,0.000000,0.000000
4.700,0.000,3609.651611,0.000000,0.000000,0.000000
4.750,0.000,3427.344482,0.000000,0.000000,0.000000
4.800,0.000,3313.583496,0.009000,0.000000,0.000000
4.850,0.000,3251.272949,0.060000,0.000000,0.000000
4.900,0.000,3209.214844,0.090000,0.000000,0.000000
4.950,0.000,3194.400879,0.040000,0.000000,0.000000
5.000,0.000,3193.413330,0.000000,0.000000,0.000000
5.050,0.000,3219.295166,0.000000,0.000000,0.000000
5.100,0.000,3261.080811,0.000000,0.000000,0.000000
5.150,0.000,3289.482666,0.000000,0.000000,0.000000
5.200,0.000,3265.576172,0.000000,0.000000,0.000000
5.250,0.000,3159.528564,0.000000,0.000000,0.000000
5.300,0.000,2979.274902,0.000000,0.000000,0.000000
