Time,Distance,RPM,GPS_Speed,GPS_LatAcc,GPS_LonAcc,
0.000,0.000,0.000000,0.900000,0.000000,0.000000
0.050,0.000,0.000000,0.900000,0.000000,0.000000
0.100,0.000,0.000000,0.900000,0.000000,0.000000
0.150,0.000,0.000000,0.900000,0.000000,0.000000
0.200,0.000,0.000000,0.900000,0.000000,0.000000
0.250,0.000,1079.649170,0.900000,0.000000,0.000000
0.300,0.000,1117.916504,0.900000,0.000000,0.000000
0.350,0.000,1076.927856,0.900000,0.000000,0.000000
0.400,0.000,751.230347,0.900000,0.000000,0.000000
0.450,0.000,669.933533,0.900000,0.000000,0.000000
0.500,0.000,669.933533,0.900000,0.000000,0.000000
0.550,0.000,528.939636,0.900000,0.000000,0.000000
0.600,0.000,528.939636,0.900000,0.000000,0.000000
0.650,0.000,528.939636,0.900000,0.000000,0.000000
0.700,0.000,447.982971,0.900000,0.000000,0.000000
0.750,0.000,447.982971,0.900000,0.000000,0.000000
0.800,0.000,504.958771,0.900000,0.000000,0.000000
0.850,0.000,504.958771,0.900000,0.000000,0.000000
0.900,0.000,487.951080,0.900000,0.000000,0.000000
0.950,0.000,487.951080,0.900000,0.000000,0.000000
1.000,0.000,487.951080,0.900000,0.000000,0.000000
1.050,0.000,533.871887,0.900000,0.000000,0.000000
1.100,0.000,534.511353,0.900000,0.000000,0.000000
1.150,0.000,565.846375,0.900000,0.000000,0.000000
1.200,0.000,563.808838,0.900000,0.000000,0.000000
1.250,0.000,463.970215,0.900000,0.000000,0.000000
1.300,0.000,463.970215,0.900000,0.000000,0.000000
1.350,0.000,463.970215,0.900000,0.000000,0.000000
1.400,0.000,463.970215,0.900000,0.000000,0.000000
1.450,0.000,463.970215,0.900000,0.000000,0.000000
1.500,0.000,463.970215,0.900000,0.000000,0.000000
1.550,0.000,463.970215,0.900000,0.000000,0.000000
1.600,0.000,463.970215,0.900000,0.000000,0.000000
1.650,0.000,463.970215,0.900000,0.000000,0.000000
1.700,0.000,463.970215,0.900000,0.000000,0.000000
1.750,0.000,463.970215,0.900000,0.000000,0.000000
1.800,0.000,463.970215,0.900000,0.000000,0.000000
1.850,0.000,463.970215,0.900000,0.000000,0.000000
1.900,0.000,463.970215,0.900000,0.000000,0.000000
1.950,0.000,463.970215,0.900000,0.000000,0.000000
2.000,0.001,463.970215,0.900000,0.000000,0.000000
2.050,0.001,463.970215,0.900000,0.000000,0.000000
2.100,0.001,463.970215,0.900000,0.000000,0.000000
2.150,0.001,463.970215,0.900000,0.000000,0.000000
2.200,0.001,463.970215,0.900000,0.000000,0.000000
2.250,0.001,463.970215,0.900000,0.000000,0.000000
2.300,0.001,463.970215,0.900000,0.000000,0.000000
2.350,0.001,463.970215,0.900000,0.000000,0.000000
2.400,0.001,463.970215,0.900000,0.000000,0.000000
2.450,0.001,463.970215,0.900000,0.000000,0.000000
2.500,0.001,463.970215,0.900000,0.000000,0.000000
2.550,0.001,455.925568,0.900000,0.000000,0.000000
2.600,0.001,61.401218,0.900000,0.000000,0.000000
2.650,0.001,44.900341,0.900000,0.000000,0.000000
2.700,0.001,51.978947,0.900000,0.000000,0.000000
2.750,0.001,400.344360,0.900000,0.000000,0.000000
2.800,0.001,475.804169,0.900000,0.000000,0.000000
2.850,0.001,539.695313,0.900000,0.000000,0.000000
2.900,0.001,579.340271,0.900000,0.000000,0.000000
2.950,0.001,795.984375,0.900000,0.000000,0.000000
3.000,0.001,1062.260498,0.900000,0.000000,0.000000
3.050,0.001,979.490784,0.900000,0.000000,0.000000
3.100,0.001,705.384399,0.900000,0.000000,0.000000
3.150,0.001,924.362000,0.900000,0.000000,0.000000
3.200,0.001,1339.268311,0.900000,0.000000,0.000000
3.250,0.001,1422.265991,0.900000,0.000000,0.000000
3.300,0.001,1811.272949,0.900000,0.000000,0.000000
3.350,0.001,2111.656250,0.900000,0.000000,0.000000
3.400,0.001,2701.156982,0.900000,0.000000,0.000000
3.450,0.001,3063.387207,0.900000,0.000000,0.000000
3.500,0.001,3443.774658,0.900000,0.000000,0.000000
3.550,0.001,3692.849121,0.900000,0.000000,0.000000
3.600,0.001,3971.496582,0.900000,0.000000,0.000000
3.650,0.001,4318.726074,0.900000,0.000000,0.000000
3.700,0.001,4509.130371,0.900000,0.000000,0.000000
3.750,0.001,4591.359375,0.900000,0.000000,0.000000
3.800,0.001,4469.516113,0.899790,0.000000,0.000000
3.850,0.001,4201.910156,0.894526,0.000000,0.000000
3.900,0.001,3902.833252,0.889263,0.000000,0.000000
3.950,0.001,3575.516357,0.884000,0.000000,0.000000
4.000,0.001,3207.000244,0.878737,0.000000,0.000000
4.050,0.001,2884.738037,0.873474,0.000000,0.000000
4.100,0.001,2668.760498,0.868211,0.000000,0.000000
4.150,0.001,2438.571533,0.862947,0.000000,0.000000
4.200,0.001,2246.473145,0.857684,0.000000,0.000000
4.250,0.001,2034.264404,0.852421,0.000000,0.000000
4.300,0.001,1879.970459,0.847158,0.000000,0.000000
4.350,0.001,1819.355103,0.841895,0.000000,0.000000
4.400,0.001,1870.425781,0.836632,0.000000,0.000000
